is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160714
0,1,1,yellow,purple,0,1,1,6,5,8,,,0.7669,NaN,1.11883333333333,0.445933333333333,S160714
0,0,1,yellow,,1,0,0,2,10,3,,,1.3848,0.406066666666668,NaN,NaN,S160714
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160714
0,1,1,purple,,1,0,1,6,10,9,,,1.08386666666667,0.444933333333331,NaN,NaN,S160714
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01973333333333,NaN,1.11883333333333,0.300933333333333,S160714
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.08486666666666,NaN,1.11883333333333,0.346933333333332,S160714
0,0,1,purple,,1,0,1,4,1,4,,,1.70173333333334,0.430933333333336,NaN,NaN,S160714
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.3858,NaN,1.11886666666666,0.396033333333335,S160714
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70273333333333,NaN,1.11886666666666,0.318933333333334,S160714
0,0,1,purple,,1,0,1,2,5,2,,,0.766900000000007,0.501900000000006,NaN,NaN,S160714
0,0,1,yellow,purple,0,1,1,6,5,8,,,2.0197,NaN,1.11883333333333,0.406933333333342,S160714
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.70273333333334,NaN,1.11886666666666,0.35593333333334,S160714
0,0,1,purple,,1,0,1,2,5,2,,,1.08483333333334,0.401933333333332,NaN,NaN,S160714
0,0,1,purple,,1,0,1,2,5,2,,,1.3848,0.428966666666668,NaN,NaN,S160714
0,0,1,purple,,1,0,1,6,5,8,,,0.767900000000012,0.426933333333324,NaN,NaN,S160714
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160714
0,1,1,yellow,purple,0,1,1,6,1,7,,,1.38579999999999,NaN,1.11883333333336,0.371933333333317,S160714
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.766900000000021,NaN,1.11883333333333,0.404933333333332,S160714
0,0,1,purple,,1,0,1,6,5,8,,,2.0197,0.485933333333321,NaN,NaN,S160714
0,0,1,purple,,1,0,1,2,5,2,,,1.70276666666669,0.42993333333331,NaN,NaN,S160714
0,0,1,yellow,,1,0,0,4,10,6,,,0.766899999999993,0.390066666666655,NaN,NaN,S160714
0,0,1,purple,,1,0,1,6,10,9,,,1.08483333333334,0.419933333333319,NaN,NaN,S160714
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.38480000000001,NaN,1.11883333333333,0.347966666666679,S160714
0,0,1,purple,,1,0,1,4,1,4,,,2.01973333333331,0.401933333333346,NaN,NaN,S160714
0,0,1,purple,,1,0,1,4,1,4,,,1.08486666666667,0.454933333333344,NaN,NaN,S160714
0,0,1,yellow,,1,0,0,4,10,6,,,1.08383333333333,0.352066666666673,NaN,NaN,S160714
0,0,1,purple,,1,0,1,4,1,4,,,1.70273333333336,0.408933333333323,NaN,NaN,S160714
0,0,1,purple,,1,0,1,2,5,2,,,0.766900000000021,0.58893333333333,NaN,NaN,S160714
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38480000000001,NaN,1.11883333333333,0.347966666666679,S160714
1,0,0,,,0,0,NaN,4,10,6,,,NaN,NaN,NaN,NaN,S160714
0,1,1,purple,yellow,0,1,0,4,10,6,,,2.01966666666667,NaN,1.11886666666666,0.390033333333349,S160714
0,0,1,yellow,purple,0,1,1,2,1,1,,,0.766899999999993,NaN,1.11883333333333,0.307966666666658,S160714
0,0,1,purple,,1,0,1,2,5,2,,,1.38480000000001,0.395933333333318,NaN,NaN,S160714
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.70276666666666,NaN,1.11883333333333,0.323066666666676,S160714
0,0,1,yellow,,1,0,0,2,10,3,,,2.01973333333336,0.335066666666648,NaN,NaN,S160714
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.38579999999996,NaN,1.11883333333333,0.293966666666677,S160714
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.38580000000002,NaN,1.11883333333333,0.333933333333334,S160714
0,0,1,purple,,1,0,1,4,10,6,,,1.70276666666666,1.09983333333338,NaN,NaN,S160714
