is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.08383333333333,NaN,1.11883333333333,0.337933333333334,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,2.0197,NaN,1.11883333333333,0.288966666666667,S160705
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.08483333333334,NaN,1.11883333333333,0.364966666666668,S160705
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.70173333333334,NaN,1.11883333333333,0.311066666666669,S160705
0,0,1,purple,,1,0,1,6,5,8,,,1.38480000000001,0.46093333333333,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.70173333333334,NaN,1.11883333333333,0.317966666666671,S160705
0,0,1,purple,yellow,0,1,0,6,10,9,,,0.767900000000004,NaN,1.11883333333333,0.361066666666666,S160705
0,0,1,purple,,1,0,1,4,1,4,,,2.0197,0.371933333333331,NaN,NaN,S160705
0,0,1,purple,yellow,0,1,0,2,5,2,,,1.70276666666666,NaN,1.11883333333333,0.332066666666677,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.08386666666668,NaN,1.11886666666666,0.310033333333337,S160705
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.3858,NaN,1.11886666666666,0.329933333333329,S160705
0,0,1,purple,yellow,0,1,0,2,5,2,,,0.767900000000012,NaN,1.11883333333333,0.324066666666667,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.3858,NaN,1.11883333333333,0.460033333333342,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.766899999999993,NaN,1.11883333333334,0.338966666666664,S160705
0,0,1,yellow,,1,0,0,4,10,6,,,2.01973333333333,0.313033333333337,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70276666666666,NaN,1.11883333333333,0.313933333333338,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,0.766900000000007,NaN,1.11883333333333,0.304966666666672,S160705
0,0,1,yellow,,1,0,0,2,5,2,,,1.08486666666667,0.312033333333332,NaN,NaN,S160705
0,0,1,purple,,1,0,1,4,1,4,,,1.38576666666667,0.435933333333338,NaN,NaN,S160705
0,0,1,yellow,,1,0,0,2,10,3,,,2.0197,0.321066666666667,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.08483333333334,NaN,1.11883333333333,0.282966666666681,S160705
1,0,0,,,0,0,NaN,6,1,7,,,NaN,NaN,NaN,NaN,S160705
0,1,1,yellow,purple,0,1,1,6,1,7,,,1.08386666666667,NaN,1.11883333333333,0.323933333333343,S160705
0,0,1,purple,,1,0,1,4,5,5,,,1.70276666666666,0.827866666666665,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,0.766866666666658,NaN,1.11883333333333,0.573933333333343,S160705
0,0,1,yellow,,1,0,0,4,10,6,,,1.38479999999998,0.434033333333332,NaN,NaN,S160705
1,0,0,purple,yellow,0,0,NaN,6,5,8,,,2.0197,NaN,1.11883333333333,NaN,S160705
0,1,1,purple,,1,0,1,6,5,8,,,2.0187,0.404966666666667,NaN,NaN,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,0.766900000000021,NaN,1.11883333333333,0.310066666666671,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.38480000000001,NaN,1.11883333333333,0.369933333333336,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.70276666666666,NaN,1.11883333333333,0.312066666666652,S160705
0,0,1,purple,,1,0,1,6,1,7,,,2.01973333333333,0.351933333333335,NaN,NaN,S160705
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.38480000000001,NaN,1.11883333333333,0.435033333333337,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.38480000000001,NaN,1.11883333333333,0.334966666666674,S160705
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.70273333333333,NaN,1.11883333333333,0.332066666666691,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,0.766899999999993,NaN,1.11883333333333,0.374066666666693,S160705
0,0,1,yellow,,1,0,0,6,10,9,,,1.70273333333336,0.39906666666667,NaN,NaN,S160705
0,0,1,purple,,1,0,1,2,1,1,,,1.08483333333334,0.754866666666686,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38480000000001,NaN,1.11883333333333,0.318966666666654,S160705
0,0,1,yellow,,1,0,0,6,10,9,,,2.0197,0.463033333333328,NaN,NaN,S160705
0,0,1,purple,yellow,0,1,0,6,10,9,,,1.08486666666664,NaN,1.11883333333336,0.605999999999995,S160705
0,0,1,yellow,,1,0,0,2,5,2,,,1.70176666666666,0.310033333333337,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.40176666666667,NaN,1.11883333333333,0.337966666666688,S160705
0,0,1,purple,,1,0,1,2,5,2,,,2.0197,0.512900000000002,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38479999999998,NaN,1.11883333333333,0.600966666666693,S160705
0,0,1,yellow,purple,0,1,1,6,10,9,,,0.766899999999964,NaN,1.11883333333333,0.393933333333337,S160705
0,0,1,purple,yellow,0,1,0,6,10,9,,,1.08386666666667,NaN,1.11883333333333,0.323066666666648,S160705
0,0,1,purple,,1,0,1,4,10,6,,,0.766866666666658,0.707900000000052,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.70276666666666,NaN,1.11883333333333,0.337933333333353,S160705
0,0,1,purple,yellow,0,1,0,4,10,6,,,2.0197,NaN,1.11883333333333,0.346066666666673,S160705
0,0,1,purple,,1,0,1,2,1,1,,,0.766900000000021,0.402933333333294,NaN,NaN,S160705
0,0,1,purple,,1,0,1,6,5,8,,,1.38483333333335,0.64586666666662,NaN,NaN,S160705
1,0,0,,,0,0,NaN,6,1,7,,,NaN,NaN,NaN,NaN,S160705
0,1,1,yellow,purple,0,1,1,6,1,7,,,1.38479999999998,NaN,1.11883333333333,0.298966666666672,S160705
0,0,1,purple,,1,0,1,4,1,4,,,0.766900000000021,0.665899999999965,NaN,NaN,S160705
0,0,1,yellow,,1,0,0,2,10,3,,,1.38480000000004,0.323066666666648,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.08483333333334,NaN,1.11883333333333,0.293966666666677,S160705
0,0,1,purple,yellow,0,1,0,6,10,9,,,2.01973333333336,NaN,1.11883333333333,0.315066666666667,S160705
0,0,1,purple,,1,0,1,6,1,7,,,1.08386666666667,0.515899999999988,NaN,NaN,S160705
0,0,1,purple,,1,0,1,4,1,4,,,1.70173333333332,0.37796666666668,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.38576666666671,NaN,1.11883333333333,0.332966666666664,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.70179999999999,NaN,1.11880000000002,0.303966666666668,S160705
0,0,1,purple,yellow,0,1,0,4,10,6,,,0.766900000000021,NaN,1.11883333333333,0.334099999999978,S160705
0,0,1,purple,,1,0,1,2,1,1,,,2.01973333333331,0.358933333333312,NaN,NaN,S160705
0,0,1,purple,yellow,0,1,0,2,5,2,,,1.70176666666669,NaN,1.1198333333333,0.281066666666675,S160705
0,0,1,yellow,,1,0,0,2,5,2,,,1.08386666666667,0.324033333333318,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.38479999999998,NaN,1.11883333333333,0.397933333333356,S160705
0,0,1,purple,,1,0,1,4,1,4,,,0.766899999999964,0.526900000000012,NaN,NaN,S160705
0,0,1,purple,,1,0,1,2,1,1,,,1.38479999999998,0.654899999999998,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,1,4,,,0.766866666666658,NaN,1.11883333333333,0.404933333333361,S160705
0,0,1,purple,yellow,0,1,0,2,10,3,,,2.0197,NaN,1.11883333333333,0.314066666666633,S160705
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,S160705
0,1,1,yellow,,1,0,0,2,10,3,,,0.766900000000021,0.467066666666653,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.08486666666664,NaN,1.11883333333333,0.326933333333329,S160705
0,0,1,purple,,1,0,1,6,10,9,,,1.38480000000004,0.66089999999997,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,2.01973333333331,NaN,1.11883333333333,0.37893333333335,S160705
0,0,1,purple,,1,0,1,6,1,7,,,1.08486666666664,0.697900000000004,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.08483333333334,NaN,1.11883333333333,0.314966666666635,S160705
0,0,1,yellow,,1,0,0,2,5,2,,,1.70176666666669,0.292033333333279,NaN,NaN,S160705
0,0,1,purple,,1,0,1,4,5,5,,,0.766899999999964,0.518900000000031,NaN,NaN,S160705
0,0,1,purple,,1,0,1,6,5,8,,,1.38479999999998,0.563900000000046,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,2.01970000000006,NaN,1.11883333333333,0.292966666666644,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,2.01869999999997,NaN,1.11983333333342,0.195966666666664,S160705
0,0,1,purple,,1,0,1,2,1,1,,,0.767899999999941,0.875866666666639,NaN,NaN,S160705
0,0,1,purple,,1,0,1,4,5,5,,,1.38480000000004,0.583899999999971,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.70173333333332,NaN,1.11883333333333,0.268966666666643,S160705
0,0,1,purple,,1,0,1,6,5,8,,,2.01969999999994,0.379933333333383,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38479999999993,NaN,1.11883333333333,0.358933333333425,S160705
0,0,1,purple,,1,0,1,4,5,5,,,1.38479999999993,0.857866666666723,NaN,NaN,S160705
0,0,1,yellow,,1,0,0,6,10,9,,,1.70173333333332,0.308066666666718,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,10,9,,,0.766900000000078,NaN,1.11883333333333,0.319933333333324,S160705
0,0,1,purple,,1,0,1,2,1,1,,,1.70276666666666,0.514933333333374,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.08486666666658,NaN,1.11883333333333,0.42293333333339,S160705
0,0,1,purple,,1,0,1,6,5,8,,,1.38480000000004,0.355966666666632,NaN,NaN,S160705
0,0,1,purple,,1,0,1,4,5,5,,,2.01969999999994,0.404966666666724,NaN,NaN,S160705
0,0,1,yellow,,1,0,0,2,10,3,,,1.08483333333334,0.3440333333333,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.70276666666666,NaN,1.11883333333333,0.292933333333394,S160705
0,0,1,yellow,,1,0,0,4,10,6,,,1.38580000000002,0.325066666666658,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,4,5,5,,,2.01969999999994,NaN,1.11883333333333,0.404933333333361,S160705
0,0,1,purple,,1,0,1,6,10,9,,,1.38480000000004,0.946833333333302,NaN,NaN,S160705
0,0,1,purple,,1,0,1,6,1,7,,,0.766866666666715,0.569899999999961,NaN,NaN,S160705
1,0,0,yellow,purple,0,0,NaN,4,10,6,,,1.08483333333334,NaN,1.11883333333333,NaN,S160705
0,1,1,yellow,,1,0,0,4,10,6,,,0.767900000000054,0.542033333333279,NaN,NaN,S160705
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.70176666666669,NaN,1.11883333333333,0.256966666666585,S160705
