is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
1,0,0,,,0,0,NaN,4,5,5,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,5,5,,,2.01973333333333,NaN,1.11883333333333,0.387933333333333,S160531
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.08486666666667,NaN,1.11883333333333,0.386933333333335,S160531
0,0,1,purple,,1,0,1,6,5,8,,,1.70276666666667,0.426933333333334,NaN,NaN,S160531
1,0,0,,,0,0,NaN,6,1,7,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,6,1,7,,,1.70276666666667,0.34996666666666,NaN,NaN,S160531
1,0,0,,,0,0,NaN,4,5,5,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,4,5,5,,,2.0197,0.54293333333333,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70276666666666,NaN,1.11883333333333,0.326933333333336,S160531
1,0,0,,,0,0,NaN,2,1,1,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,1,1,,,1.38579999999999,NaN,1.11886666666668,0.286933333333323,S160531
0,0,1,yellow,purple,0,1,1,4,1,4,,,0.766899999999993,NaN,1.11883333333334,0.357933333333335,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.3848,NaN,1.11883333333333,0.325066666666672,S160531
1,0,0,,,0,0,NaN,2,1,1,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,1,1,,,2.0197,NaN,1.11883333333334,0.365933333333331,S160531
0,0,1,purple,,1,0,1,4,10,6,,,1.70176666666667,0.471933333333325,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,10,6,,,0.766866666666672,0.645933333333332,NaN,NaN,S160531
1,0,0,,,0,0,NaN,6,5,8,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,6,5,8,,,1.38476666666668,0.424933333333342,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,2.01973333333333,0.383933333333317,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,10,9,,,1.08486666666667,0.395933333333318,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.08386666666669,NaN,1.11883333333333,0.34293333333332,S160531
0,0,1,purple,,1,0,1,4,5,5,,,1.70276666666666,0.361933333333354,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,10,9,,,0.766899999999993,0.304966666666672,NaN,NaN,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.38483333333335,NaN,1.11879999999999,0.29310000000001,S160531
0,0,1,yellow,,1,0,0,2,10,3,,,2.0197,0.332066666666663,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,5,5,,,2.0197,0.188966666666659,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,10,9,,,0.767899999999997,NaN,1.11883333333333,0.334966666666674,S160531
1,0,0,yellow,,0,0,NaN,6,10,9,,,1.40179999999998,NaN,NaN,NaN,S160531
1,1,0,,,0,0,NaN,6,10,9,,,NaN,NaN,NaN,NaN,S160531
1,1,0,,,0,0,NaN,6,10,9,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,6,10,9,,,1.38579999999999,NaN,1.11883333333333,0.371933333333345,S160531
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.38479999999998,NaN,1.11883333333333,0.453933333333339,S160531
0,0,1,purple,,1,0,1,6,5,8,,,1.7027333333333,0.368966666666665,NaN,NaN,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,0.767899999999997,NaN,1.11879999999996,0.424066666666704,S160531
1,0,0,yellow,,0,0,NaN,4,1,4,,,1.70276666666666,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,1,4,,,1.08483333333328,NaN,1.11883333333338,0.286966666666615,S160531
0,0,1,yellow,,1,0,0,2,10,3,,,1.38479999999998,0.364066666666645,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01869999999997,NaN,1.11983333333336,0.367966666666632,S160531
0,0,1,purple,,1,0,1,6,5,8,,,1.08486666666664,0.376933333333341,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70173333333332,NaN,1.11883333333333,0.329966666666678,S160531
0,0,1,purple,,1,0,1,4,1,4,,,1.38479999999998,0.463966666666693,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,5,2,,,2.0197,NaN,1.11883333333333,0.33396666666664,S160531
0,0,1,purple,,1,0,1,4,10,6,,,1.38479999999998,0.448933333333343,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,5,5,,,0.766900000000021,0.605899999999963,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.08386666666667,0.382933333333312,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,1,7,,,0.766866666666658,0.416966666666667,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.70276666666666,NaN,1.11880000000002,0.300966666666682,S160531
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,5,2,,,0.766900000000021,NaN,1.11879999999996,0.317966666666678,S160531
0,0,1,purple,,1,0,1,4,5,5,,,1.38479999999998,0.37796666666668,NaN,NaN,S160531
1,0,0,purple,,0,0,NaN,4,10,6,,,1.70276666666666,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,4,10,6,,,1.38479999999998,0.367933333333383,NaN,NaN,S160531
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,S160531
1,1,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,,1,0,0,2,10,3,,,1.38479999999998,0.430066666666676,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.08483333333334,NaN,1.11883333333333,0.296966666666663,S160531
0,0,1,purple,,1,0,1,6,1,7,,,2.0197,0.358966666666674,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,5,5,,,1.0848666666667,0.373933333333355,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.70176666666669,NaN,1.11883333333333,0.30796666666663,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.38579999999996,NaN,1.11883333333333,0.347066666666706,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70273333333336,NaN,1.11886666666663,0.303933333333362,S160531
1,0,0,,,0,0,NaN,4,1,4,,,NaN,NaN,NaN,NaN,S160531
1,1,0,yellow,,0,0,NaN,4,1,4,,,2.0197,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,1,4,,,1.70176666666657,NaN,1.11883333333333,0.309966666666696,S160531
1,0,0,,,0,0,NaN,6,5,8,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,6,5,8,,,1.38480000000004,0.3909666666666,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,0.767900000000054,NaN,1.11883333333333,0.295966666666686,S160531
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.3848333333334,NaN,1.11979999999994,0.313966666666715,S160531
0,0,1,purple,,1,0,1,4,1,4,,,0.766899999999964,0.36693333333335,NaN,NaN,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,2.01973333333331,NaN,1.11883333333333,0.284099999999967,S160531
0,0,1,purple,,1,0,1,2,1,1,,,1.7027333333333,0.46393333333333,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,10,6,,,0.766900000000078,NaN,1.11883333333333,0.308966666666606,S160531
1,0,0,yellow,,0,0,NaN,2,5,2,,,1.0848666666667,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,5,2,,,1.38480000000004,NaN,1.1198333333333,0.287966666666648,S160531
0,0,1,purple,,1,0,1,4,5,5,,,2.01966666666658,0.369966666666642,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.0848666666667,NaN,1.11883333333333,0.295966666666686,S160531
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.08483333333334,NaN,1.11883333333333,0.283000000000015,S160531
0,0,1,purple,,1,0,1,4,10,6,,,1.7027333333333,0.334966666666674,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,5,2,,,0.766866666666715,NaN,1.11886666666669,0.311933333333286,S160531
0,0,1,purple,,1,0,1,6,10,9,,,1.38480000000004,0.361933333333241,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01973333333331,NaN,1.11883333333333,0.320933333333301,S160531
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,1,4,,,2.01969999999994,NaN,1.11883333333333,0.386933333333332,S160531
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,,1,0,0,2,10,3,,,1.38480000000004,0.581033333333266,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.70176666666669,NaN,1.11883333333333,0.367933333333326,S160531
0,0,1,purple,,1,0,1,4,5,5,,,2.01969999999994,0.357966666666698,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,10,9,,,1.40179999999998,0.419933333333347,NaN,NaN,S160531
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,4,10,6,,,1.38580000000002,0.376933333333341,NaN,NaN,S160531
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,6,1,7,,,1.70276666666678,NaN,1.11883333333333,0.296966666666663,S160531
0,0,1,purple,,1,0,1,6,5,8,,,0.766866666666601,0.442933333333372,NaN,NaN,S160531
0,0,1,yellow,,1,0,0,4,10,6,,,1.7027333333333,0.398099999999999,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.08383333333325,0.311966666666763,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.38480000000004,NaN,1.11883333333333,0.310966666666673,S160531
0,0,1,purple,,1,0,1,6,5,8,,,2.01970000000006,0.349933333333297,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.08483333333334,NaN,1.11883333333333,0.324966666666683,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.70176666666669,0.362933333333331,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38480000000004,NaN,1.11986666666667,0.2969333333333,S160531
0,0,1,purple,,1,0,1,4,10,6,,,2.01970000000006,0.437933333333262,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.38479999999993,NaN,1.11883333333333,0.318933333333348,S160531
0,0,1,purple,,1,0,1,6,10,9,,,0.766866666666601,0.42293333333339,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,5,5,,,1.08483333333334,0.38093333333336,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,1,1,,,0.766900000000078,0.56093333333331,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70176666666669,NaN,1.11883333333333,0.318966666666711,S160531
0,0,1,yellow,purple,0,1,1,4,10,6,,,2.01973333333342,NaN,1.11879999999996,0.139999999999986,S160531
1,0,0,,,0,0,NaN,4,1,4,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,1,4,,,1.38580000000002,NaN,1.11883333333333,0.301933333333409,S160531
1,0,0,,,0,0,NaN,6,1,7,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,6,1,7,,,1.38476666666668,0.399966666666614,NaN,NaN,S160531
0,0,1,yellow,,1,0,0,2,10,3,,,0.766900000000078,0.624033333333273,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.38580000000002,0.338966666666693,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.0848666666667,0.309933333333333,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,2.01973333333331,0.346933333333368,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,10,9,,,1.08486666666658,0.373933333333412,NaN,NaN,S160531
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160531
1,1,0,,,0,0,NaN,2,1,1,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,1,1,,,1.38580000000002,NaN,1.11883333333333,0.291966666666667,S160531
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,S160531
0,1,1,purple,,1,0,1,2,5,2,,,0.766899999999964,0.353933333333316,NaN,NaN,S160531
0,0,1,purple,,1,0,1,6,1,7,,,2.01969999999994,0.396933333333322,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.70176666666669,NaN,1.11883333333333,0.330933333333292,S160531
1,0,0,,,0,0,NaN,4,10,6,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,4,10,6,,,1.38580000000002,NaN,1.11883333333321,0.329933333333429,S160531
0,0,1,purple,,1,0,1,4,1,4,,,0.767900000000054,0.351966666666613,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.38479999999981,NaN,1.11883333333344,0.314966666666578,S160531
1,0,0,yellow,,0,0,NaN,2,1,1,,,0.76689999999985,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,1,1,,,2.01973333333331,NaN,1.11883333333344,0.322933333333367,S160531
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.70276666666655,NaN,1.11880000000019,0.339966666666669,S160531
1,0,0,,,0,0,NaN,6,1,7,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,6,1,7,,,1.08386666666661,NaN,1.11883333333321,0.306966666666767,S160531
0,0,1,yellow,,1,0,0,2,5,2,,,1.38479999999981,0.473066666666682,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,1,4,,,2.01973333333331,0.422933333333276,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,5,2,,,1.08486666666658,0.347933333333458,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.08383333333336,NaN,1.11883333333344,0.389966666666623,S160531
0,0,1,yellow,,1,0,0,2,10,3,,,1.7017666666668,0.32510000000002,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,4,1,4,,,0.766866666666601,NaN,1.11886666666669,0.690866666666807,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.38479999999981,NaN,1.11883333333344,0.326099999999997,S160531
0,0,1,purple,,1,0,1,6,5,8,,,2.01973333333331,0.36593333333326,NaN,NaN,S160531
0,0,1,yellow,,1,0,0,2,10,3,,,2.01970000000006,0.337099999999964,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,0.766866666666601,NaN,1.11886666666669,0.322933333333367,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.38480000000004,NaN,1.11883333333344,0.384066666666513,S160531
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.70173333333355,NaN,1.11883333333321,0.331100000000106,S160531
0,0,1,yellow,purple,0,1,1,6,1,7,,,2.01970000000006,NaN,1.11883333333321,0.376933333333454,S160531
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,S160531
0,1,1,yellow,purple,0,1,1,2,5,2,,,1.38580000000002,NaN,1.11883333333321,0.324966666666796,S160531
0,0,1,purple,,1,0,1,6,10,9,,,1.70276666666678,0.391933333333327,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,1,4,,,0.767900000000054,0.342933333333349,NaN,NaN,S160531
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.70276666666678,NaN,1.11883333333344,0.319933333333211,S160531
0,0,1,purple,,1,0,1,4,1,4,,,1.08486666666658,0.419933333333347,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,10,6,,,1.38480000000004,0.342933333333349,NaN,NaN,S160531
0,0,1,purple,,1,0,1,4,1,4,,,2.01973333333331,0.325900000000047,NaN,NaN,S160531
0,0,1,yellow,,1,0,0,6,5,8,,,1.08486666666658,0.123133333333271,NaN,NaN,S160531
0,0,1,purple,,1,0,1,2,1,1,,,1.70276666666678,0.33793333333324,NaN,NaN,S160531
