is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
0,0,1,purple,yellow,0,1,0,4,5,5,,,0.759999999999991,NaN,1.10900000000004,0.535999999999945,T131008
0,0,1,purple,,1,0,1,2,10,3,,,1.38400000000001,0.813999999999965,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.077,NaN,1.10399999999993,0.503000000000043,T131008
1,0,0,purple,yellow,0,0,NaN,2,10,3,,,2.0139999999999,NaN,1.10400000000004,NaN,T131008
0,1,1,purple,,1,0,1,2,10,3,,,1.07199999999989,0.364000000000033,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.71299999999997,NaN,1.10399999999981,0.450000000000045,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.39499999999998,NaN,1.10400000000004,0.429000000000087,T131008
1,0,0,,,0,0,NaN,4,10,6,,,NaN,NaN,NaN,NaN,T131008
0,1,1,purple,,1,0,1,4,10,6,,,0.759999999999991,0.595000000000027,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,2,5,2,,,2.0139999999999,0.86200000000008,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,5,5,,,1.69700000000012,0.52599999999984,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,5,8,,,1.077,0.448000000000093,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.38599999999997,NaN,1.11799999999994,0.346000000000004,T131008
0,0,1,purple,,1,0,1,2,10,3,,,0.759999999999991,0.594000000000051,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.39499999999998,NaN,1.10300000000007,0.338999999999942,T131008
0,0,1,yellow,purple,0,1,1,2,5,2,,,0.760999999999967,NaN,1.10300000000007,0.394000000000005,T131008
0,0,1,purple,,1,0,1,4,10,6,,,2.0139999999999,0.507000000000062,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.69699999999989,NaN,1.10799999999995,0.364000000000033,T131008
0,0,1,purple,,1,0,1,6,10,9,,,0.759999999999991,0.63799999999992,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.07799999999997,NaN,1.10299999999984,0.491000000000213,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.39599999999996,NaN,1.10400000000004,0.394000000000005,T131008
0,0,1,purple,,1,0,1,2,1,1,,,2.01300000000015,0.347999999999956,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.07200000000012,NaN,1.11500000000001,0.316000000000031,T131008
0,0,1,purple,,1,0,1,2,1,1,,,1.07300000000009,0.356999999999971,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.71199999999999,NaN,1.10500000000002,0.391000000000076,T131008
0,0,1,yellow,,1,0,0,2,10,3,,,0.760999999999967,0.377999999999929,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,1,4,,,1.38600000000019,0.351999999999862,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,4,10,6,,,2.0139999999999,0.473999999999933,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,1,4,,,2.00900000000001,0.31899999999996,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,1,4,,,0.760999999999967,NaN,1.10299999999984,0.392000000000053,T131008
0,0,1,purple,,1,0,1,6,10,9,,,1.39499999999998,0.494999999999891,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.69700000000012,NaN,1.10799999999995,0.34699999999998,T131008
0,0,1,purple,,1,0,1,4,5,5,,,2.00999999999999,0.480999999999995,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,2,5,2,,,1.39600000000019,0.265999999999849,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,5,5,,,1.38599999999997,0.643000000000029,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,10,9,,,1.71300000000019,0.463999999999942,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.759000000000015,NaN,1.10899999999992,0.673999999999978,T131008
0,0,1,purple,,1,0,1,6,1,7,,,1.69699999999989,0.329000000000178,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,10,9,,,1.077,0.141000000000076,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,2,5,2,,,1.38599999999997,0.351999999999862,NaN,NaN,T131008
0,0,1,purple,,1,0,1,2,10,3,,,2.01199999999994,0.555000000000064,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.07200000000012,NaN,1.11500000000001,0.40300000000002,T131008
0,0,1,purple,,1,0,1,6,5,8,,,1.69800000000009,0.583000000000084,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,10,6,,,1.39400000000001,0.418999999999869,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,6,1,7,,,2.01099999999997,0.883000000000038,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,1,7,,,1.39599999999996,0.349999999999909,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,10,9,,,0.759999999999991,0.95699999999988,NaN,NaN,T131008
1,0,0,yellow,,0,0,NaN,2,10,3,,,1.07799999999997,NaN,NaN,NaN,T131008
0,1,1,yellow,,1,0,0,2,10,3,,,0.759000000000015,0.422000000000025,NaN,NaN,T131008
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T131008
1,1,0,yellow,,0,0,NaN,2,5,2,,,2.01400000000012,NaN,NaN,NaN,T131008
0,1,1,yellow,,1,0,0,2,5,2,,,0.759999999999991,0.332000000000107,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.38499999999999,NaN,1.11900000000014,0.325999999999794,T131008
0,0,1,purple,,1,0,1,4,1,4,,,1.69700000000012,0.36200000000008,NaN,NaN,T131008
0,0,1,purple,yellow,0,1,0,6,10,9,,,1.39599999999996,NaN,1.10400000000004,0.243999999999915,T131008
0,0,1,yellow,purple,0,1,1,4,10,6,,,0.760999999999967,NaN,1.10400000000004,0.384999999999991,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.39599999999996,NaN,1.10400000000004,0.332999999999856,T131008
0,0,1,purple,,1,0,1,2,10,3,,,1.07799999999997,0.538000000000011,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,2.01100000000019,NaN,1.1099999999999,0.365000000000009,T131008
0,0,1,yellow,,1,0,0,2,10,3,,,1.07200000000012,0.445999999999913,NaN,NaN,T131008
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T131008
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T131008
0,1,1,purple,,1,0,1,2,5,2,,,1.71199999999999,0.40099999999984,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,5,5,,,0.759999999999991,NaN,1.10900000000015,0.532999999999902,T131008
0,0,1,yellow,purple,0,1,1,4,5,5,,,2.00900000000001,NaN,1.11200000000008,0.369999999999891,T131008
0,0,1,purple,,1,0,1,2,1,1,,,1.69800000000009,0.341999999999871,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,1,4,,,1.07799999999997,0.315000000000055,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,1,4,,,1.38499999999999,0.370999999999867,NaN,NaN,T131008
0,0,1,purple,,1,0,1,2,1,1,,,0.760999999999967,0.442000000000007,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.38400000000001,NaN,1.11899999999991,0.341000000000122,T131008
0,0,1,purple,,1,0,1,6,1,7,,,0.759999999999991,0.40300000000002,NaN,NaN,T131008
0,0,1,purple,,1,0,1,4,10,6,,,2.01400000000012,0.476999999999862,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.69599999999991,NaN,1.10800000000017,0.297000000000025,T131008
1,0,0,purple,yellow,0,0,NaN,4,5,5,,,0.759999999999991,NaN,1.11000000000013,NaN,T131008
0,1,1,purple,,1,0,1,4,5,5,,,1.07799999999997,0.982999999999947,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,10,3,,,1.38599999999997,NaN,1.11799999999994,0.875999999999976,T131008
0,0,1,yellow,purple,0,1,1,6,1,7,,,2.00900000000001,NaN,1.11199999999985,0.355999999999995,T131008
0,0,1,yellow,,1,0,0,2,10,3,,,1.07299999999987,0.350000000000136,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,5,8,,,1.07799999999997,0.422000000000025,NaN,NaN,T131008
1,0,0,,,0,0,NaN,6,10,9,,,NaN,NaN,NaN,NaN,T131008
0,1,1,yellow,purple,0,1,1,6,10,9,,,0.759999999999991,NaN,1.10500000000002,0.432000000000016,T131008
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.39499999999998,NaN,1.10400000000004,0.389999999999873,T131008
0,0,1,purple,,1,0,1,4,5,5,,,2.01199999999994,0.625,NaN,NaN,T131008
1,0,0,purple,yellow,0,0,NaN,4,10,6,,,2.00999999999999,NaN,1.11099999999988,NaN,T131008
0,1,1,purple,yellow,0,1,0,4,10,6,,,0.760999999999967,NaN,1.10400000000004,0.200000000000045,T131008
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.39400000000001,NaN,1.10399999999981,0.381000000000085,T131008
0,0,1,yellow,,1,0,0,2,5,2,,,1.71199999999999,0.990000000000009,NaN,NaN,T131008
0,0,1,yellow,,1,0,0,2,5,2,,,2.01099999999997,0.43100000000004,NaN,NaN,T131008
1,0,0,purple,yellow,0,0,NaN,6,10,9,,,1.39599999999996,NaN,1.10400000000004,NaN,T131008
0,1,1,purple,,1,0,1,6,10,9,,,1.38400000000001,0.578999999999951,NaN,NaN,T131008
0,0,1,purple,,1,0,1,6,1,7,,,1.71199999999999,0.367999999999938,NaN,NaN,T131008
1,0,0,purple,yellow,0,0,NaN,6,5,8,,,0.760999999999967,NaN,1.10900000000015,NaN,T131008
0,1,1,purple,,1,0,1,6,5,8,,,1.71100000000001,0.414999999999964,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.07200000000012,NaN,1.11400000000003,0.580999999999904,T131008
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.38599999999997,NaN,1.11799999999994,0.307000000000016,T131008
0,0,1,purple,,1,0,1,4,10,6,,,2.01099999999997,0.378999999999905,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.077,NaN,1.10400000000004,0.280999999999949,T131008
0,0,1,purple,,1,0,1,6,10,9,,,1.71299999999997,0.553000000000111,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.38400000000001,NaN,1.11899999999991,0.341000000000122,T131008
0,0,1,purple,,1,0,1,4,10,6,,,2.01099999999997,0.7349999999999,NaN,NaN,T131008
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.39499999999998,NaN,1.10400000000004,0.486999999999853,T131008
0,0,1,purple,,1,0,1,6,1,7,,,0.760999999999967,0.394000000000005,NaN,NaN,T131008
1,0,0,purple,yellow,0,0,NaN,2,10,3,,,1.07199999999989,NaN,1.11500000000001,NaN,T131008
