is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,5,2,,,1.07899999999995,0.386999999999944,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.07200000000012,0.369999999999891,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.71299999999997,0.288000000000011,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.759999999999991,NaN,1.10899999999992,0.450000000000045,T130925
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,10,3,,,0.759999999999991,0.38799999999992,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,1.38599999999997,0.410000000000082,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.71299999999997,NaN,1.10400000000004,0.538999999999987,T130925
0,0,1,purple,,1,0,1,2,1,1,,,2.01299999999992,0.305000000000064,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.38400000000001,0.310999999999922,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,5,2,,,1.39499999999998,0.355999999999995,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.69799999999987,0.280999999999949,NaN,NaN,T130925
0,0,1,purple,,1,0,1,2,10,3,,,0.761000000000195,0.487999999999829,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.69799999999987,0.303000000000111,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.077,NaN,1.10400000000004,0.106999999999971,T130925
0,0,1,purple,,1,0,1,6,10,9,,,1.39499999999998,0.361999999999853,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,2.00999999999999,0.326999999999998,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,1.07799999999997,0.489000000000033,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.69699999999989,0.402000000000044,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.39599999999996,0.30600000000004,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.00999999999999,NaN,1.11200000000008,0.283999999999878,T130925
0,0,1,yellow,,1,0,0,2,5,2,,,1.38499999999999,0.327999999999975,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,10,9,,,0.759999999999991,0.550999999999931,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.07199999999989,NaN,1.11500000000001,0.297000000000025,T130925
0,0,1,yellow,,1,0,0,4,10,6,,,0.759999999999991,0.570000000000164,NaN,NaN,T130925
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,5,2,,,0.760999999999967,0.545000000000073,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,10,9,,,1.38499999999999,0.42899999999986,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.71299999999997,NaN,1.10400000000004,0.291999999999916,T130925
0,0,1,yellow,,1,0,0,2,5,2,,,1.39499999999998,0.464999999999918,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,4,10,6,,,0.760999999999967,0.345000000000027,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.39499999999998,0.312000000000126,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.07199999999989,NaN,1.11500000000001,0.272999999999911,T130925
0,0,1,purple,,1,0,1,2,10,3,,,2.00999999999999,0.339999999999918,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.07799999999997,0.490000000000009,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.69699999999989,0.305000000000064,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.39500000000021,NaN,1.10399999999981,0.291000000000167,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.71100000000001,0.291999999999916,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,6,10,9,,,0.759999999999991,0.862999999999829,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,2.01299999999992,0.352000000000089,NaN,NaN,T130925
1,0,0,,,0,0,NaN,4,1,4,,,NaN,NaN,NaN,NaN,T130925
0,1,1,purple,,1,0,1,4,1,4,,,1.077,0.310999999999922,NaN,NaN,T130925
0,0,1,purple,,1,0,1,2,10,3,,,1.38499999999999,0.664999999999964,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.759999999999991,NaN,1.10500000000002,0.475000000000136,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.39400000000001,NaN,1.10399999999981,0.353000000000065,T130925
0,0,1,yellow,purple,0,1,1,4,5,5,,,0.760999999999967,NaN,1.10300000000007,0.723999999999933,T130925
0,0,1,yellow,purple,0,1,1,4,1,4,,,2.01299999999992,NaN,1.10300000000007,0.30600000000004,T130925
0,0,1,purple,,1,0,1,4,10,6,,,1.71199999999999,0.458000000000084,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,0.759999999999991,0.44399999999996,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.07799999999997,0.320999999999913,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.38499999999999,0.531999999999925,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,2.0139999999999,0.435000000000173,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.07199999999989,NaN,1.11500000000001,0.462999999999965,T130925
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.07199999999989,NaN,1.11400000000003,0.300999999999931,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.69700000000012,0.317000000000007,NaN,NaN,T130925
0,0,1,purple,,1,0,1,2,5,2,,,0.760999999999967,0.335000000000036,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,6,10,9,,,1.38499999999999,0.808999999999969,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,2.01199999999994,0.333000000000084,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,2.01099999999997,0.418999999999869,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,0.760999999999967,0.595000000000027,NaN,NaN,T130925
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,purple,0,1,1,2,5,2,,,1.38499999999999,NaN,1.11999999999989,0.447000000000116,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.69700000000012,0.310999999999922,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,0.760999999999967,0.519999999999982,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,1.69800000000009,0.474999999999909,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,1.07799999999997,0.411000000000058,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.38600000000019,NaN,1.11899999999991,0.280999999999949,T130925
1,0,0,yellow,,0,0,NaN,2,5,2,,,2.00999999999999,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,5,2,,,1.07100000000014,0.333999999999833,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,1.71300000000019,0.341999999999871,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.38499999999999,NaN,1.11899999999991,0.298999999999978,T130925
0,0,1,purple,,1,0,1,6,1,7,,,2.00900000000001,0.307999999999993,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,1.39400000000001,0.942000000000007,NaN,NaN,T130925
1,0,0,purple,yellow,0,0,NaN,6,10,9,,,0.759999999999991,NaN,1.10899999999992,NaN,T130925
1,1,0,purple,yellow,0,0,NaN,6,10,9,,,1.07900000000018,NaN,1.10399999999981,NaN,T130925
1,1,0,purple,yellow,0,0,NaN,6,10,9,,,0.759999999999991,NaN,1.1099999999999,NaN,T130925
1,1,0,purple,yellow,0,0,NaN,6,10,9,,,1.71300000000019,NaN,1.10399999999981,NaN,T130925
0,1,1,purple,yellow,0,1,0,6,10,9,,,2.00999999999999,NaN,1.11300000000006,0.409000000000106,T130925
1,0,0,yellow,purple,0,0,NaN,6,5,8,,,0.760999999999967,NaN,1.10699999999997,NaN,T130925
0,1,1,yellow,purple,0,1,1,6,5,8,,,1.39599999999996,NaN,1.10500000000002,0.331000000000131,T130925
1,0,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
1,1,0,,,0,0,NaN,2,5,2,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,5,2,,,0.759000000000015,0.650000000000091,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,1.38499999999999,0.454000000000178,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.077,0.320999999999913,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.00900000000001,NaN,1.11300000000006,0.292999999999893,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.07100000000014,NaN,1.11500000000001,0.276999999999816,T130925
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.69599999999991,NaN,1.10800000000017,0.310999999999922,T130925
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.38400000000001,NaN,1.11899999999991,0.417000000000144,T130925
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.69699999999989,NaN,1.10699999999997,0.364000000000033,T130925
0,0,1,purple,,1,0,1,2,5,2,,,0.759999999999991,0.491999999999962,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01300000000015,NaN,1.10299999999984,0.282000000000153,T130925
0,0,1,purple,,1,0,1,4,5,5,,,1.71299999999997,0.630999999999858,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,5,2,,,1.07300000000009,0.48700000000008,NaN,NaN,T130925
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.39599999999996,NaN,1.10300000000007,0.550999999999931,T130925
0,0,1,purple,,1,0,1,6,10,9,,,0.759999999999991,0.527000000000044,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.38400000000001,0.51299999999992,NaN,NaN,T130925
0,0,1,purple,,1,0,1,2,10,3,,,0.760999999999967,0.481999999999971,NaN,NaN,T130925
0,0,1,yellow,,1,0,0,2,10,3,,,2.01000000000022,0.444999999999709,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,10,6,,,1.71199999999999,NaN,1.10400000000027,0.16399999999976,T130925
0,0,1,purple,,1,0,1,4,1,4,,,0.777000000000044,0.365999999999985,NaN,NaN,T130925
0,0,1,purple,,1,0,1,2,1,1,,,1.07199999999966,0.50400000000036,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.39599999999973,0.313999999999851,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01000000000022,NaN,1.11199999999963,0.370000000000346,T130925
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.07200000000012,NaN,1.11499999999978,0.619000000000142,T130925
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.07199999999966,NaN,1.11500000000024,0.590999999999894,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.69599999999991,0.31899999999996,NaN,NaN,T130925
0,0,1,purple,yellow,0,1,0,6,10,9,,,0.77599999999984,NaN,1.10300000000007,0.345000000000255,T130925
0,0,1,yellow,purple,0,1,1,6,5,8,,,1.39600000000019,NaN,1.10500000000002,0.485999999999876,T130925
0,0,1,purple,,1,0,1,4,1,4,,,2.01400000000012,0.311000000000149,NaN,NaN,T130925
1,0,0,purple,yellow,0,0,NaN,2,10,3,,,2.01000000000022,NaN,1.11200000000008,NaN,T130925
0,1,1,purple,,1,0,1,2,10,3,,,0.760999999999967,1.04199999999992,NaN,NaN,T130925
1,0,0,purple,yellow,0,0,NaN,4,10,6,,,1.38500000000022,NaN,1.11899999999969,NaN,T130925
0,1,1,purple,,1,0,1,4,10,6,,,1.71199999999999,0.416999999999916,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,5,5,,,2.00999999999976,NaN,1.11099999999988,0.422000000000025,T130925
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.38599999999997,NaN,1.11799999999994,0.51299999999992,T130925
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38599999999997,NaN,1.11799999999994,0.340999999999894,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.69700000000012,0.593000000000302,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,10,3,,,0.760000000000218,NaN,1.10399999999981,0.914999999999964,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.71199999999999,0.403000000000247,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.07200000000012,NaN,1.11400000000003,0.634000000000015,T130925
1,0,0,purple,yellow,0,0,NaN,4,10,6,,,1.38499999999976,NaN,1.11999999999989,NaN,T130925
1,1,0,purple,yellow,0,0,NaN,4,10,6,,,2.01299999999992,NaN,1.10400000000027,NaN,T130925
0,1,1,purple,yellow,0,1,0,4,10,6,,,1.07199999999966,NaN,1.11500000000024,0.395999999999731,T130925
0,0,1,yellow,purple,0,1,1,2,10,3,,,1.69699999999966,NaN,1.10699999999997,0.669000000000324,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.38499999999976,0.343000000000302,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,4,1,4,,,2.01299999999992,NaN,1.10400000000027,0.358999999999924,T130925
1,0,0,purple,yellow,0,0,NaN,4,10,6,,,1.39399999999978,NaN,1.10400000000027,NaN,T130925
0,1,1,purple,,1,0,1,4,10,6,,,0.760000000000218,0.728999999999814,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,1.07800000000043,0.562999999999647,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,0.759999999999764,NaN,1.10800000000017,0.391000000000076,T130925
0,0,1,purple,,1,0,1,6,5,8,,,1.69700000000012,0.387000000000171,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.01299999999992,NaN,1.10300000000007,0.432999999999993,T130925
0,0,1,yellow,purple,0,1,1,2,5,2,,,0.760999999999967,NaN,1.10399999999981,0.706000000000131,T130925
0,0,1,yellow,,1,0,0,2,5,2,,,1.39499999999998,0.761000000000422,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.69600000000037,NaN,1.10799999999972,0.432000000000244,T130925
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.38400000000001,NaN,1.11899999999969,0.342000000000098,T130925
1,0,0,purple,yellow,0,0,NaN,6,5,8,,,0.760999999999967,NaN,1.10899999999992,NaN,T130925
0,1,1,purple,,1,0,1,6,5,8,,,1.39499999999998,0.532999999999902,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.07200000000012,0.349999999999909,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,5,5,,,2.01299999999992,0.251999999999953,NaN,NaN,T130925
0,0,1,purple,,1,0,1,6,1,7,,,1.07200000000012,0.364999999999782,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,5,2,,,1.71300000000019,NaN,1.10399999999981,0.617000000000189,T130925
0,0,1,purple,yellow,0,1,0,2,5,2,,,1.39400000000023,NaN,1.10399999999981,0.204999999999927,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.71199999999999,0.322000000000116,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,5,8,,,0.759999999999764,NaN,1.10900000000038,0.454999999999927,T130925
1,0,0,yellow,purple,0,0,NaN,6,10,9,,,2.00999999999976,NaN,1.11099999999988,NaN,T130925
0,1,1,yellow,,1,0,0,6,10,9,,,1.71199999999999,0.869999999999891,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,10,3,,,1.07199999999966,NaN,1.11300000000028,0.431999999999789,T130925
0,0,1,yellow,,1,0,0,4,5,5,,,1.38499999999976,0.702000000000226,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,5,2,,,0.760999999999967,NaN,1.10399999999981,0.385000000000218,T130925
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.39499999999998,NaN,1.10300000000007,0.332000000000335,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,0.760000000000218,NaN,1.10399999999981,0.324999999999818,T130925
0,0,1,purple,,1,0,1,4,1,4,,,2.01200000000017,0.317000000000007,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.69599999999991,0.344000000000051,NaN,NaN,T130925
0,0,1,purple,yellow,0,1,0,6,5,8,,,0.759999999999764,NaN,1.10399999999981,0.16800000000012,T130925
0,0,1,purple,,1,0,1,4,1,4,,,1.07799999999997,0.459000000000287,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.38499999999976,NaN,1.12000000000035,0.695999999999913,T130925
0,0,1,purple,,1,0,1,4,1,4,,,2.01000000000022,0.335999999999785,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.07799999999997,NaN,1.10500000000002,0.507000000000062,T130925
0,0,1,purple,,1,0,1,4,5,5,,,1.07799999999997,0.835000000000036,NaN,NaN,T130925
1,0,0,purple,yellow,0,0,NaN,4,5,5,,,1.69700000000012,NaN,1.10699999999997,NaN,T130925
0,1,1,purple,,1,0,1,4,5,5,,,0.777000000000044,0.667999999999665,NaN,NaN,T130925
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,T130925
0,1,1,yellow,,1,0,0,2,10,3,,,1.39499999999998,0.496000000000095,NaN,NaN,T130925
0,0,1,purple,,1,0,1,4,10,6,,,2.00999999999976,0.805000000000291,NaN,NaN,T130925
1,0,0,purple,yellow,0,0,NaN,6,10,9,,,2.01299999999992,NaN,1.10400000000027,NaN,T130925
1,1,0,purple,yellow,0,0,NaN,6,10,9,,,0.759999999999764,NaN,1.10800000000017,NaN,T130925
0,1,1,purple,,1,0,1,6,10,9,,,1.39599999999973,0.889000000000124,NaN,NaN,T130925
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.69699999999966,NaN,1.10600000000022,0.27599999999984,T130925
1,0,0,,,0,0,NaN,4,10,6,,,NaN,NaN,NaN,NaN,T130925
1,1,0,yellow,purple,0,0,NaN,4,10,6,,,1.39499999999998,NaN,1.10400000000027,NaN,T130925
