is_error,is_post_error,is_complete,cue1,cue2,release1,release2,choice,drop,delay,condition,rt_bar2red,rt_red2cue,rt_cueon_to_cue1,rt_release1,rt_cue1_to_cue2,rt_release2,filename
0,0,1,yellow,purple,0,1,1,4,10,6,,,0.766900000000003,NaN,1.11883333333333,0.440933333333334,S160715
0,0,1,purple,,1,0,1,4,5,5,,,1.3858,0.504933333333334,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,5,8,,,1.08486666666667,0.441933333333331,NaN,NaN,S160715
0,0,1,purple,,1,0,1,2,5,2,,,2.0197,0.426966666666658,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,4,10,6,,,1.08383333333335,0.357066666666668,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,4,5,5,,,1.70176666666667,NaN,1.11883333333333,0.330966666666669,S160715
0,0,1,yellow,,1,0,0,4,10,6,,,1.3858,0.373033333333339,NaN,NaN,S160715
1,0,0,yellow,purple,0,0,NaN,2,1,1,,,1.70173333333334,NaN,1.11883333333333,NaN,S160715
0,1,1,yellow,purple,0,1,1,2,1,1,,,0.766900000000007,NaN,1.11883333333333,0.317966666666678,S160715
1,0,0,,,0,0,NaN,2,10,3,,,NaN,NaN,NaN,NaN,S160715
0,1,1,yellow,,1,0,0,2,10,3,,,1.70176666666667,0.354033333333334,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,4,1,4,,,1.08383333333333,NaN,1.11883333333333,0.328966666666673,S160715
0,0,1,purple,,1,0,1,6,5,8,,,1.38579999999999,0.443933333333334,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,1,7,,,0.766899999999993,0.542933333333337,NaN,NaN,S160715
0,0,1,purple,,1,0,1,2,5,2,,,1.40180000000001,0.432933333333324,NaN,NaN,S160715
0,0,1,purple,,1,0,1,2,5,2,,,0.766866666666687,0.45393333333331,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,2,10,3,,,2.01973333333333,0.380066666666664,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,1,7,,,1.70276666666666,0.416933333333333,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,5,8,,,0.766899999999993,0.466933333333344,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.08383333333333,NaN,1.11883333333333,0.360966666666684,S160715
0,0,1,purple,,1,0,1,2,1,1,,,1.38480000000001,0.383933333333346,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,4,1,4,,,2.0197,NaN,1.11883333333333,0.348966666666684,S160715
1,0,0,,,0,0,NaN,4,5,5,,,NaN,NaN,NaN,NaN,S160715
0,1,1,yellow,purple,0,1,1,4,5,5,,,1.08483333333334,NaN,1.11883333333333,0.367933333333355,S160715
0,0,1,purple,,1,0,1,4,1,4,,,1.70176666666666,0.46793333333332,NaN,NaN,S160715
1,0,0,,,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,S160715
0,1,1,yellow,,1,0,0,2,10,3,,,0.766900000000021,0.339099999999974,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,5,8,,,1.38483333333335,0.487899999999996,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,2,10,3,,,2.0197,0.324099999999987,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,4,10,6,,,2.01973333333333,0.336066666666682,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,1,7,,,0.766866666666658,0.447966666666673,NaN,NaN,S160715
0,0,1,purple,,1,0,1,4,1,4,,,1.38480000000001,0.407933333333318,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.70176666666669,NaN,1.11883333333333,0.410933333333332,S160715
0,0,1,yellow,purple,0,1,1,2,1,1,,,2.0197,NaN,1.11883333333333,0.374933333333331,S160715
0,0,1,purple,,1,0,1,6,10,9,,,1.38476666666662,0.521966666666685,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,5,8,,,1.38479999999998,0.423933333333366,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,6,10,9,,,1.70173333333332,0.463099999999997,NaN,NaN,S160715
0,0,1,purple,,1,0,1,4,5,5,,,0.767899999999997,0.400933333333342,NaN,NaN,S160715
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.70176666666669,NaN,1.11883333333333,0.328100000000006,S160715
0,0,1,yellow,,1,0,0,4,10,6,,,1.0848666666667,0.352100000000007,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,2,5,2,,,1.38580000000002,0.430099999999982,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,2,10,3,,,2.0197,0.318100000000015,NaN,NaN,S160715
1,0,0,yellow,,0,0,NaN,4,1,4,,,1.08386666666667,NaN,NaN,NaN,S160715
0,1,1,yellow,purple,0,1,1,4,1,4,,,1.70276666666672,NaN,1.11883333333333,0.285966666666639,S160715
0,0,1,purple,,1,0,1,2,5,2,,,1.38580000000002,0.40593333333328,NaN,NaN,S160715
0,0,1,purple,,1,0,1,2,1,1,,,2.0197,0.423933333333309,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,2,1,1,,,1.38476666666668,NaN,1.11883333333333,0.305966666666677,S160715
0,0,1,purple,,1,0,1,4,1,4,,,0.767866666666691,0.443933333333348,NaN,NaN,S160715
0,0,1,purple,yellow,0,1,0,2,10,3,,,1.08383333333336,NaN,1.11883333333333,0.337099999999964,S160715
0,0,1,purple,,1,0,1,6,1,7,,,0.766866666666658,0.456933333333325,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,6,10,9,,,1.70276666666666,NaN,1.11883333333333,0.331933333333382,S160715
0,0,1,purple,,1,0,1,2,1,1,,,2.0197,0.433933333333357,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,6,1,7,,,0.766866666666658,NaN,1.11883333333333,0.336966666666683,S160715
1,0,0,,,0,0,NaN,2,1,1,,,NaN,NaN,NaN,NaN,S160715
0,1,1,yellow,purple,0,1,1,2,1,1,,,1.70176666666663,NaN,1.11983333333336,0.303966666666668,S160715
0,0,1,purple,yellow,0,1,0,4,10,6,,,1.38580000000002,NaN,1.11883333333333,0.306100000000015,S160715
0,0,1,yellow,purple,0,1,1,2,1,1,,,0.766866666666658,NaN,1.11883333333333,0.320966666666664,S160715
0,0,1,purple,,1,0,1,4,1,4,,,1.38579999999996,0.481899999999996,NaN,NaN,S160715
0,0,1,yellow,,1,0,0,2,5,2,,,1.08386666666667,0.318100000000015,NaN,NaN,S160715
0,0,1,purple,,1,0,1,6,1,7,,,2.0197,0.408966666666629,NaN,NaN,S160715
0,0,1,yellow,purple,0,1,1,6,1,7,,,1.0848666666667,NaN,1.11879999999996,0.354966666666712,S160715
