0.0727333333333333	-0.8	-4.2	-8.4	-5.4	-6.6	-2.4	3.8	10.4	11.8	6.4	3.4	4	7.2	2.2	-19.8	-33.4	-23	2	16.8	19.4	19.6	23.6	24.6	21.4	18.2	8.2	3	4.2	7.8	7.8	9.8	9.8	3.4	-3.8	-0.6	3.6	1.4	-1.8	-5.2	-9.8	-8.2	-7	-11.8	-10.4	-3.4	-0.6	-9.2	-12.2	-10.6	-3.6	-3.6	-7.6
0.189533333333333	-8.8	-0.6	4.6	3.8	5	3	5.8	9.6	6.4	1.8	-1.8	-1.4	3.2	-7	-28.4	-35	-21.6	-2.2	10.4	18.6	26.8	32.2	26.2	17.2	15.6	19.2	18	6.8	-1.6	0.4	7	14	8	-3.8	-2.2	2.2	0.6	-3	-2.6	-0.8	0.8	0.6	-8.4	-12.4	-8.2	-4.8	-0.2	2.6	-0.4	-4.6	-2.4	-0.2
0.280166666666667	-1.8	-3	-4.8	3.8	-0.6	-8.4	-2	0.6	-0.6	2.6	8.6	11.4	7.4	-2.8	-16.4	-33.6	-35.8	-20.6	0.4	14.4	23	24.6	15.2	3.8	1.8	7.8	0.4	-6.4	-1.2	0.4	-4.4	-9.4	-13	-9.6	1	5.2	5.2	4.2	2	0.6	3.4	3.6	0.6	-2.4	0.4	3	2.2	3.4	-2.8	-7.4	-5.8	-4
0.2847	-7.4	-7	-8	-4.2	-4.8	-4.2	-5	0.4	0.2	1	2.6	5.2	8.4	3	-18.4	-33.6	-28.8	-11.8	11.4	21.4	21.4	24.2	23	19.8	16.2	15	15.6	16.2	15	18.2	17.6	9	2.6	8.8	12.6	10.8	6	3.2	0.6	-0.2	1.4	0.2	-4.2	-4.8	0.4	7.2	7	1.2	-6.8	-7.8	-6	-8.2
0.681233333333333	-1.4	-5.6	-2.2	6.2	5.4	-5.4	-7.2	4.4	3.4	0.2	-2	-3	1	-2	-20.6	-39.2	-34	-14	0.2	9.8	18.4	17.8	15.2	15.8	10.4	12.4	9.6	6	1	-3.2	-6.8	-5.4	-2.8	0	1	-3.8	-5.6	0.4	0	-11.4	-16.6	-11.4	-8	-13	-13.8	-7.2	-8.2	-5.2	0.2	6.6	3.4	4.2
0.7947	-0.6	3.6	0.6	-1.4	0.4	-7.4	-12.8	-6.6	0	-3.4	-4.8	1.8	1.4	-12.8	-32.4	-34	-17	1	17.4	29.4	29.8	24.6	19.6	18.2	18.6	12	6.8	4	3	4.2	8	9.4	-0.2	1	1	1.8	8	9.2	10.4	6.2	-2.4	-11	-6.8	-1.6	2.6	1.8	-0.2	-1.8	-2.8	0.2	2.2	0
0.890466666666667	-8.6	-5	0.4	1	0.6	4	3.2	3.2	7.2	6	3.8	2.4	-0.6	-7.4	-24.2	-33	-22.6	-3.2	11.2	16	23.2	23.6	24.8	25.8	18.6	8	2.8	-0.6	-0.8	-0.6	1.6	-3.8	-12	-8.6	-3	-4.6	-2.4	-4.6	-8.2	-3.8	0.8	0.6	-2	-1.4	0.8	-0.8	-5.4	-9.6	-9.2	-10.4	-11.2	-15
1.4039	5.2	2.6	-3.8	-7.6	-1.4	-2.6	-9.2	-12.4	-12	-14	-10.6	-7.8	-6	-2.8	-13	-32.6	-39.4	-29.4	-6.4	11.8	12	7.8	8.8	6.6	0.8	-4.6	-0.4	-0.6	0	-5.2	-7	-4	-3.2	-2	1	-1.2	-7.4	-6.2	-1	-3.2	-5.4	-7	-8.6	-7.2	-6.4	-8.4	-5.8	-2.8	2.4	1.8	-10.2	-8
1.50986666666667	5.2	0.6	-8.4	-15.6	-12.6	-7	-4	-3.2	-2.6	-9.6	-11	-6	-5	-14.4	-24.4	-34.2	-44.4	-39.2	-19.8	-1	10.4	14.4	15.8	15.6	10	5.4	0.8	-1	-4.8	-7	-7.4	-7	-4.2	1.6	5.6	6.4	4.8	-0.6	-4	-5.2	-4	-5.6	-11	-6.6	-1.8	-3.4	-2.6	-2.2	-0.2	0	1.8	-1.8
1.56426666666667	1.4	0	-1.6	-4.6	-8.6	-9.2	-6.4	-7.2	-12.2	-8.2	-4.8	-1	0.4	-0.8	-19.4	-36.2	-29.8	-13.4	-0.8	16.6	25.8	23.8	18.2	15.6	13	11.6	6	-0.8	-2.6	-7.4	-6	5.8	5.2	-5.6	-8	-7	-9.8	-19.2	-13.4	-3.2	0.8	-4.2	-3.2	4.2	1.6	2	4	7.6	5.8	-4	-11.6	-8.6
1.70456666666667	-5.8	-3.4	-8.6	-16	-13.8	-9.8	-9.8	-12	-19.6	-13.8	-4.6	-1	-3	-7.6	-18.6	-36.6	-36.8	-22.4	-2	15.4	25.2	29.4	28.6	30.2	23.8	15	13.8	11.2	2.8	-0.4	2.6	4.4	3.8	0.8	5	11.8	9.6	2.4	-6	-3.6	1.6	4	4.6	3	8.8	7	5.2	-2.6	-7.6	-4.4	1.8	6.6
1.7195	2	5.4	1.8	-1.6	-0.2	-0.4	0	0.8	2.2	-0.6	-3.2	3.4	6.8	-9.6	-30.2	-34.8	-21	-1.4	12.2	21.8	21.8	17.4	13.2	11.2	13.2	10.2	1.6	-6.4	1.4	6.2	7.2	3.2	-4	-5.8	-4.6	-9	-6.8	-10.2	-13.6	-19	-22.2	-21.6	-20	-15.4	-10.2	-9.6	-8.8	-11.4	-9.2	-4.4	-5.6	-4.4
1.74326666666667	0.4	1.8	-4.2	-8.4	-10.8	-4.2	0.6	2.2	0	-0.8	0.2	-4.8	-5	-6	-20.6	-33	-37.2	-23.8	-2.8	14	22.6	21.2	14	10.4	12.2	7.4	-0.6	-4.2	-2.6	4	0.4	-4.2	-2	-2	-6.4	-9	-9.6	-14	-18	-18	-14.8	-17.4	-15.8	-8.8	-9.4	-9.4	1.8	9.6	6.4	1.8	0.8	-3
1.8245	-4.2	-3	-2.4	-2.6	-1.6	-7	-9.8	-5	0.2	1.6	5.2	11.2	3	-10.8	-27.2	-37.6	-25.8	-3.6	11	19.6	18.2	15.2	15.6	19	12	2.8	-2.4	-1.8	1.4	9	5.6	-3.8	-4.2	4.4	6	-5.6	-10.8	-10	-4.8	-6.4	-8.4	-5.2	1	1.2	3.8	7.2	14.8	17.4	15.8	9	4.4	8.6
2.09366666666667	0.6	-4.4	-1.2	1.8	1	-4.6	-4.8	-0.4	0	-2.4	-7.6	-14.6	-17.6	-14.6	-21.4	-33.2	-23	-1.2	9.4	16.4	20	11.2	-0.6	-3.2	3	6.8	4.6	0.4	-9	-8.2	-1.2	-3.4	-1.4	-6.8	-12.6	-15.4	-13	-11	-6.6	-5.4	-4.6	-5	-8	-5	4.8	9	10.8	12.6	13.4	14.4	11.4	6.6
2.1188	8.2	8.4	1.8	2	7	3.2	1.2	4.6	1.4	-1.4	-6.2	-6.4	-0.8	-12.2	-29.6	-36.2	-16.4	6.4	22.8	23.2	21.6	18	15	18.4	10.4	7.2	6.2	5.6	4.8	1.8	-6.2	-5.4	2	5	2.4	1.4	0	-2.6	-3.6	-5.2	-4	-0.4	-1.2	-6.6	-8.2	-0.4	4.8	-1.4	-7.4	-7.8	-1.2	-6
2.14886666666667	-2.8	-1.8	2.6	6.4	8.2	2.8	0.2	-2	-2.2	-6.4	-12	-11.4	-12	-19.8	-30.4	-33.4	-17.6	2.8	15.6	23.6	30.4	22.8	14.4	16.2	20.4	24.8	12	0.6	1.6	6	5.6	3	2.4	-5.8	-6.8	-3.6	-2.2	-5.8	-5.4	-1.2	5.6	3.4	-3	-6.6	-2	-4.8	-3.6	-4.4	-6	-7.2	-6.2	-0.2
2.1979	3.4	2.2	-2	-4.8	-5	-3.4	-2	0.4	-7.8	-9.2	-6.6	-7.6	-7.6	-13.6	-24.8	-33.8	-37.2	-24	-0.2	15.4	18.4	22	27.8	25.8	16.2	4.8	7.2	11.8	14.2	8.8	4	1.8	-2	-7.6	-7.2	-7	-4.6	-1.8	-2.4	-8	-12.4	-8	0.2	-0.6	-2.2	-0.2	-2.8	-8	-8.2	-4	-2.2	-0.6
2.49343333333333	-1.8	-8.2	-19.8	-21.6	-19.2	-11.4	-7.2	-7	-6.2	-0.4	1.6	6.4	-1.2	-9.6	-22.6	-39.6	-43.4	-28.2	-8.8	10.6	25.6	21.4	14.4	11.4	10.4	7.2	6	6.4	0.6	-2.6	-0.4	2.8	0	-8.8	-8.2	-5	-4.4	-2	-0.6	-5.2	-4.6	1.8	-1	-6.6	-5.8	-4.8	-2.6	-6.2	-2	-0.8	-1.8	-5.8
2.68023333333333	4.8	4.8	-3.6	-3.8	0.2	0.2	2.6	1.6	-2.8	-7.2	-8.2	-6.8	-2.8	-7.8	-27	-35.8	-20.8	-2.2	11.6	18	17.4	16.4	14	7	-0.8	-3	6.6	15.8	14.4	5.8	2.2	-1.8	-6.2	-5	-5.8	-6.2	-1.2	0.6	-1.8	-6.8	-11	-7	1.2	2.2	-5.8	-12.6	-8.6	-4.8	-8.4	-9.4	-4.8	-5.2
3.0799	3	-4.2	-6.2	-5.2	1.6	-1.4	-6	-6.6	-4	-3.4	-4.8	-2.8	-6	-13.2	-26.2	-33.6	-25.6	-10.2	4.6	15.4	22	15.6	10.8	8	7.8	7.8	9	13.4	13.8	7	3.4	3.4	3.2	1.2	-1.4	-3	-0.6	3.4	3	-4.6	-7.8	-6.2	-3.6	0.2	-1	-3.4	1.2	0.8	-1.6	-4.2	-7.8	-8.2
3.1583	4.8	5.2	1.8	-4.4	-1.4	0	-1.6	-2.6	0	1	3.2	1.2	4.6	2.6	-11.8	-36.2	-44.6	-28.6	-5.6	4.4	14.6	25.2	26.2	23.8	23.2	17.6	18.6	21.4	18	11.4	12	15	13.2	9.6	6.8	0.4	-1.6	2.4	5.6	2.4	2.2	6.6	1	-10	-15.8	-16.4	-10.2	-6.2	-6.2	-6.2	-8	-11.8
3.27653333333333	3	-5.8	-10.4	-9	-10	-17	-19.2	-12.6	-6.6	-11	-16.6	-14.4	-9.6	-6.4	-13.6	-32.6	-44	-37	-16.6	0.6	18	25.4	24.4	21.2	12.2	9.8	14.6	15	8.6	4.6	1	-1.6	-1.2	-1.6	-9.4	-15.4	-4	0.6	-4	-8.2	-7.4	-2.6	-3.4	-6	-0.8	3.4	5.4	3.6	2.6	0.2	3.2	3
